engine_id,cycle,rul_true_traj,pred,residual
3,94,101.0,114.40153727421422,-13.40153727421422
3,95,100.0,105.91732368674413,-5.917323686744126
3,96,99.0,110.49496950516411,-11.494969505164107
3,97,98.0,108.61900219133376,-10.619002191333763
3,98,97.0,109.55865480086416,-12.558654800864161
3,99,96.0,110.90251576867105,-14.902515768671051
3,100,95.0,108.31290113761276,-13.312901137612755
3,101,94.0,104.42003769133976,-10.420037691339758
3,102,93.0,107.92897810806866,-14.928978108068662
3,103,92.0,114.68344778283604,-22.68344778283604
3,104,91.0,108.88767956761377,-17.887679567613773
3,105,90.0,112.01736459338332,-22.01736459338332
3,106,89.0,110.71117804405566,-21.711178044055657
3,107,88.0,107.5798493140914,-19.579849314091405
3,108,87.0,102.99026363660197,-15.990263636601966
3,109,86.0,102.9876895400352,-16.987689540035205
3,110,85.0,98.31174679108315,-13.311746791083152
3,111,84.0,103.41439928250509,-19.414399282505087
3,112,83.0,94.24047435568534,-11.240474355685336
3,113,82.0,86.9856362014943,-4.985636201494302
3,114,81.0,87.25401981300473,-6.2540198130047315
3,115,80.0,81.13308563642049,-1.133085636420489
3,116,79.0,88.86883989484505,-9.868839894845053
3,117,78.0,88.20526031212202,-10.205260312122022
3,118,77.0,83.39413971458272,-6.394139714582721
3,119,76.0,75.22843248248095,0.7715675175190455
3,120,75.0,75.3174678507658,-0.3174678507657944
3,121,74.0,71.57817755112397,2.4218224488760285
3,122,73.0,68.47759124844805,4.52240875155195
3,123,72.0,57.00600447094799,14.993995529052007
3,124,71.0,62.786519561668364,8.213480438331636
3,125,70.0,51.89740021816366,18.10259978183634
3,126,69.0,57.25155996926264,11.748440030737363
4,1,187.0,124.06861511858607,62.93138488141393
4,2,186.0,125.0,61.0
4,3,185.0,125.0,60.0
4,4,184.0,125.0,59.0
4,5,183.0,124.96087610809055,58.039123891909455
4,6,182.0,125.0,57.0
4,7,181.0,125.0,56.0
4,8,180.0,122.09117144265579,57.90882855734421
4,9,179.0,125.0,54.0
4,10,178.0,125.0,53.0
4,11,177.0,125.0,52.0
4,12,176.0,123.12275703337278,52.87724296662722
4,13,175.0,120.48452653887588,54.51547346112412
4,14,174.0,118.350171191636,55.649828808364006
4,15,173.0,125.0,48.0
4,16,172.0,113.14333180158717,58.856668198412834
4,17,171.0,117.70403987010876,53.29596012989124
4,18,170.0,125.0,45.0
4,19,169.0,123.45198178047467,45.54801821952533
4,20,168.0,120.56551707314547,47.43448292685453
4,21,167.0,123.18965511814031,43.81034488185969
4,22,166.0,125.0,41.0
4,23,165.0,125.0,40.0
4,24,164.0,125.0,39.0
4,25,163.0,125.0,38.0
4,26,162.0,125.0,37.0
4,27,161.0,125.0,36.0
4,28,160.0,125.0,35.0
4,29,159.0,125.0,34.0
4,30,158.0,125.0,33.0
4,31,157.0,124.41955848420585,32.58044151579415
4,32,156.0,125.0,31.0
4,33,155.0,125.0,30.0
4,34,154.0,125.0,29.0
4,35,153.0,125.0,28.0
4,36,152.0,125.0,27.0
4,37,151.0,125.0,26.0
4,38,150.0,125.0,25.0
4,39,149.0,125.0,24.0
4,40,148.0,123.35446107906905,24.645538920930946
4,41,147.0,125.0,22.0
4,42,146.0,125.0,21.0
4,43,145.0,124.6647832463957,20.3352167536043
4,44,144.0,125.0,19.0
4,45,143.0,125.0,18.0
4,46,142.0,123.42675121529705,18.573248784702955
4,47,141.0,121.3238311345505,19.676168865449498
4,48,140.0,121.52653251670799,18.473467483292012
4,49,139.0,123.09217648708476,15.907823512915243
4,50,138.0,122.9068988655191,15.093101134480904
4,51,137.0,124.15984367745354,12.840156322546463
4,52,136.0,124.56581591017712,11.434184089822878
4,53,135.0,125.0,10.0
4,54,134.0,125.0,9.0
4,55,133.0,125.0,8.0
4,56,132.0,123.50913948672118,8.490860513278818
4,57,131.0,124.16630590454272,6.833694095457275
4,58,130.0,121.15034109525298,8.849658904747017
4,59,129.0,122.6943490369112,6.3056509630887945
4,60,128.0,122.22714826358585,5.772851736414154
4,61,127.0,119.73977585000412,7.260224149995878
4,62,126.0,120.00677564218795,5.993224357812053
4,63,125.0,116.96710834417985,8.032891655820151
4,64,124.0,119.79099478656985,4.209005213430146
4,65,123.0,112.33863790347326,10.661362096526744
4,66,122.0,109.10045091262813,12.899549087371867
4,67,121.0,110.92787828381479,10.072121716185208
4,68,120.0,115.03948226363407,4.960517736365929
4,69,119.0,107.83768243212697,11.162317567873032
4,70,118.0,108.33107842303883,9.668921576961168
4,71,117.0,112.13189465199918,4.8681053480008245
4,72,116.0,112.21674733033568,3.7832526696643214
4,73,115.0,109.39817327031457,5.601826729685428
4,74,114.0,96.81276994748666,17.187230052513343
4,75,113.0,98.7556758781323,14.244324121867706
4,76,112.0,89.23194364183422,22.76805635816578
4,77,111.0,99.94106540141702,11.05893459858298
4,78,110.0,104.851256378861,5.148743621139005
4,79,109.0,116.887017380604,-7.887017380603993
4,80,108.0,112.03649067877802,-4.036490678778023
4,81,107.0,116.18436995947066,-9.184369959470658
4,82,106.0,107.3751937596041,-1.3751937596041017
4,83,105.0,107.40221607495626,-2.4022160749562573
4,84,104.0,105.67479156137064,-1.6747915613706397
4,85,103.0,102.2763307705561,0.7236692294438996
4,86,102.0,110.04834794912422,-8.04834794912422
4,87,101.0,98.66109960986441,2.338900390135592
4,88,100.0,101.09531246815911,-1.0953124681591078
4,89,99.0,110.82313454194292,-11.82313454194292
4,90,98.0,110.60618550512933,-12.606185505129332
4,91,97.0,109.02762897523543,-12.02762897523543
4,92,96.0,111.46724440403686,-15.467244404036862
4,93,95.0,115.35143532840291,-20.351435328402914
4,94,94.0,114.66325033187847,-20.663250331878473
4,95,93.0,113.38754202834498,-20.38754202834498
4,96,92.0,108.87127899364042,-16.871278993640416
4,97,91.0,97.8975071182675,-6.897507118267498
4,98,90.0,96.66751337253687,-6.667513372536874
4,99,89.0,106.8788042417793,-17.878804241779306
4,100,88.0,101.66184132581472,-13.66184132581472
4,101,87.0,93.63695254725712,-6.636952547257124
4,102,86.0,107.68573666413495,-21.68573666413495
4,103,85.0,100.33826021765294,-15.338260217652945
4,104,84.0,106.58323024580163,-22.58323024580163
4,105,83.0,100.98034355556706,-17.98034355556706
4,106,82.0,99.61003414499035,-17.61003414499035
5,1,188.0,125.0,63.0
5,2,187.0,117.03022552868491,69.96977447131509
5,3,186.0,125.0,61.0
5,4,185.0,125.0,60.0
5,5,184.0,125.0,59.0
5,6,183.0,119.8228920897748,63.1771079102252
5,7,182.0,112.0751566205867,69.9248433794133
5,8,181.0,114.2170879667715,66.7829120332285
5,9,180.0,110.39773237495885,69.60226762504115
5,10,179.0,97.57874461199778,81.42125538800222
5,11,178.0,81.56257398430459,96.43742601569541
5,12,177.0,105.8917543659747,71.1082456340253
5,13,176.0,117.05369363822338,58.94630636177662
5,14,175.0,103.57285474271376,71.42714525728624
5,15,174.0,103.67134579814429,70.32865420185571
5,16,173.0,121.08878644908648,51.911213550913516
5,17,172.0,124.27313791446086,47.72686208553914
5,18,171.0,125.0,46.0
5,19,170.0,125.0,45.0
5,20,169.0,123.34539036553895,45.65460963446105
5,21,168.0,125.0,43.0
5,22,167.0,124.92935341879236,42.07064658120764
5,23,166.0,123.2516754733881,42.748324526611896
5,24,165.0,125.0,40.0
5,25,164.0,125.0,39.0
5,26,163.0,125.0,38.0
5,27,162.0,125.0,37.0
5,28,161.0,125.0,36.0
5,29,160.0,124.39290271449775,35.60709728550225
5,30,159.0,125.0,34.0
5,31,158.0,125.0,33.0
5,32,157.0,125.0,32.0
5,33,156.0,124.22551455575133,31.77448544424867
5,34,155.0,125.0,30.0
5,35,154.0,125.0,29.0
5,36,153.0,125.0,28.0
5,37,152.0,123.78573855167294,28.214261448327065
5,38,151.0,125.0,26.0
5,39,150.0,125.0,25.0
5,40,149.0,121.6633535478683,27.336646452131703
5,41,148.0,122.72619807378898,25.27380192621102
5,42,147.0,118.37535703167615,28.624642968323855
5,43,146.0,120.13273141857566,25.86726858142434
5,44,145.0,117.01079428262132,27.98920571737868
5,45,144.0,120.73040543683733,23.26959456316267
5,46,143.0,121.41468654084647,21.585313459153525
5,47,142.0,118.358667836133,23.641332163867006
5,48,141.0,119.00692854878088,21.993071451219123
5,49,140.0,120.25977894852606,19.740221051473938
5,50,139.0,122.39907005868909,16.60092994131091
5,51,138.0,123.31175182038989,14.688248179610113
5,52,137.0,123.01510900654883,13.984890993451174
5,53,136.0,123.42100341262224,12.578996587377759
5,54,135.0,121.67034713788402,13.329652862115978
5,55,134.0,120.25473620263098,13.74526379736902
5,56,133.0,122.82012480319327,10.179875196806734
5,57,132.0,121.95347412773319,10.046525872266812
5,58,131.0,118.47960123770594,12.520398762294064
5,59,130.0,120.23157160321728,9.768428396782724
5,60,129.0,121.05956415256804,7.9404358474319565
5,61,128.0,116.00107146918846,11.99892853081154
5,62,127.0,117.62845999620029,9.371540003799709
5,63,126.0,116.20641876998332,9.793581230016684
5,64,125.0,116.0210399907164,8.978960009283597
5,65,124.0,116.91775356165553,7.08224643834447
5,66,123.0,118.23455281469916,4.765447185300843
5,67,122.0,117.39779237441877,4.602207625581229
5,68,121.0,111.14067141757313,9.859328582426869
5,69,120.0,113.14355002786276,6.856449972137241
5,70,119.0,115.57951557857736,3.4204844214226426
5,71,118.0,114.00770059650122,3.9922994034987767
5,72,117.0,112.13027465278586,4.869725347214143
5,73,116.0,113.04108206446608,2.9589179355339184
5,74,115.0,106.90752475862891,8.09247524137109
5,75,114.0,114.92309182711855,-0.9230918271185544
5,76,113.0,110.51483707746473,2.4851629225352667
5,77,112.0,115.66572905175269,-3.6657290517526917
5,78,111.0,112.40723455424344,-1.4072345542434448
5,79,110.0,111.86046841532055,-1.860468415320554
5,80,109.0,112.08098888673244,-3.0809888867324418
5,81,108.0,113.85492572555373,-5.854925725553727
5,82,107.0,115.65348994069981,-8.653489940699814
5,83,106.0,120.88020062214656,-14.88020062214656
5,84,105.0,119.24237710392376,-14.242377103923758
5,85,104.0,118.79931789122746,-14.79931789122746
5,86,103.0,121.9647833362109,-18.9647833362109
5,87,102.0,114.11266303368967,-12.112663033689671
5,88,101.0,115.35694331454275,-14.356943314542747
5,89,100.0,117.26455410213318,-17.264554102133175
5,90,99.0,110.7843127812523,-11.784312781252297
5,91,98.0,113.81779814920635,-15.817798149206354
5,92,97.0,106.6245159117573,-9.6245159117573
5,93,96.0,104.48972606473487,-8.489726064734867
5,94,95.0,101.06014364715311,-6.060143647153112
5,95,94.0,104.17909182429496,-10.179091824294957
5,96,93.0,92.66178490269257,0.33821509730742605
5,97,92.0,107.17459538232471,-15.17459538232471
5,98,91.0,98.39510457689585,-7.3951045768958465
6,1,197.0,125.0,72.0
6,2,196.0,123.25329839232967,72.74670160767033
6,3,195.0,124.7858619986426,70.2141380013574
6,4,194.0,116.33988788640993,77.66011211359007
6,5,193.0,113.74920392090038,79.25079607909962
6,6,192.0,124.72688789957135,67.27311210042865
6,7,191.0,123.32640756558494,67.67359243441506
6,8,190.0,125.0,65.0
6,9,189.0,125.0,64.0
6,10,188.0,124.6771091629245,63.322890837075505
6,11,187.0,125.0,62.0
6,12,186.0,120.15626548650465,65.84373451349535
6,13,185.0,119.98383239096361,65.01616760903639
6,14,184.0,124.48748599593145,59.51251400406855
6,15,183.0,120.5095694817128,62.4904305182872
6,16,182.0,125.0,57.0
6,17,181.0,122.79798863705254,58.20201136294746
6,18,180.0,124.07234563721249,55.92765436278751
6,19,179.0,124.49875853989386,54.501241460106144
6,20,178.0,125.0,53.0
6,21,177.0,125.0,52.0
6,22,176.0,125.0,51.0
6,23,175.0,121.08461398189804,53.915386018101955
6,24,174.0,122.17055819382458,51.829441806175424
6,25,173.0,117.76052417448321,55.23947582551679
6,26,172.0,121.94327969671266,50.056720303287335
6,27,171.0,121.58244191240563,49.41755808759437
6,28,170.0,124.46907716158077,45.53092283841923
6,29,169.0,124.99862003005599,44.00137996994401
6,30,168.0,122.451501365297,45.548498634702995
6,31,167.0,119.02041671762065,47.97958328237935
6,32,166.0,111.56606769004249,54.43393230995751
6,33,165.0,117.62948196308604,47.370518036913964
6,34,164.0,121.43068394167314,42.56931605832686
6,35,163.0,123.39647963995365,39.603520360046346
6,36,162.0,121.76794936545994,40.23205063454006
6,37,161.0,121.49866355819758,39.50133644180242
6,38,160.0,124.44474018443974,35.55525981556026
6,39,159.0,124.06838695732094,34.93161304267906
6,40,158.0,120.55995632964317,37.44004367035683
6,41,157.0,123.58921629771798,33.41078370228202
6,42,156.0,123.75019149411416,32.24980850588584
6,43,155.0,123.73999854683503,31.260001453164975
6,44,154.0,121.34576209282497,32.65423790717503
6,45,153.0,116.42678335693525,36.573216643064754
6,46,152.0,120.8846840668179,31.115315933182103
6,47,151.0,122.90655823373977,28.093441766260227
6,48,150.0,122.18802487653247,27.811975123467533
6,49,149.0,123.41258189084976,25.587418109150235
6,50,148.0,124.22102835271407,23.77897164728593
6,51,147.0,123.47681684498295,23.52318315501705
6,52,146.0,121.04991452412621,24.95008547587379
6,53,145.0,122.69992143836504,22.30007856163496
6,54,144.0,122.51269265212396,21.48730734787604
6,55,143.0,123.50851968917534,19.491480310824656
6,56,142.0,125.0,17.0
6,57,141.0,123.51771289457825,17.482287105421747
6,58,140.0,124.59655014986784,15.403449850132162
6,59,139.0,124.24389798371891,14.75610201628109
6,60,138.0,124.0578329374036,13.942167062596397
6,61,137.0,123.24863175645332,13.751368243546679
6,62,136.0,116.43764912379203,19.562350876207972
6,63,135.0,124.04144591949428,10.95855408050572
6,64,134.0,121.13907874281064,12.86092125718936
6,65,133.0,121.60096595347906,11.399034046520939
6,66,132.0,120.1154791161208,11.884520883879205
6,67,131.0,119.69564867805035,11.304351321949653
6,68,130.0,121.41731145226007,8.582688547739934
6,69,129.0,122.71256140663237,6.287438593367625
6,70,128.0,120.36044663759036,7.639553362409643
6,71,127.0,122.27940288506483,4.720597114935174
6,72,126.0,122.19252426586057,3.8074757341394303
6,73,125.0,122.3772604138696,2.6227395861303933
6,74,124.0,121.07963640023932,2.9203635997606767
6,75,123.0,119.83665635579392,3.16334364420608
6,76,122.0,117.34169295232869,4.658307047671315
6,77,121.0,120.3838364254199,0.6161635745800993
6,78,120.0,120.73306934236855,-0.7330693423685517
6,79,119.0,123.92104052987818,-4.921040529878184
6,80,118.0,120.54692738117241,-2.5469273811724094
6,81,117.0,122.15425870603258,-5.154258706032579
6,82,116.0,121.0478040980493,-5.047804098049298
6,83,115.0,117.61636552667535,-2.6163655266753523
6,84,114.0,118.56741972788242,-4.567419727882424
6,85,113.0,118.06230979189615,-5.062309791896155
6,86,112.0,117.07201011489926,-5.072010114899257
6,87,111.0,118.58423811852596,-7.58423811852596
6,88,110.0,122.08463108823105,-12.084631088231049
6,89,109.0,121.58590333924619,-12.585903339246187
6,90,108.0,118.57046616168822,-10.570466161688216
6,91,107.0,120.25669043251918,-13.256690432519179
6,92,106.0,119.21470362809501,-13.214703628095009
6,93,105.0,118.04763143217963,-13.047631432179628
6,94,104.0,119.12658437699747,-15.12658437699747
6,95,103.0,108.15196897700447,-5.151968977004472
6,96,102.0,113.68941339473062,-11.689413394730622
6,97,101.0,112.97282019653784,-11.972820196537839
6,98,100.0,115.41302953437382,-15.41302953437382
6,99,99.0,117.1989925267449,-18.198992526744902
6,100,98.0,113.85298297198939,-15.852982971989391
6,101,97.0,105.96235343444933,-8.962353434449327
6,102,96.0,103.95250600445982,-7.952506004459821
6,103,95.0,104.18292839576496,-9.18292839576496
6,104,94.0,119.48116244888026,-25.481162448880255
6,105,93.0,114.01524336809236,-21.015243368092356
7,1,250.0,125.0,125.0
7,2,249.0,125.0,124.0
7,3,248.0,125.0,123.0
7,4,247.0,119.24571152737904,127.75428847262096
7,5,246.0,124.45322735973922,121.54677264026078
7,6,245.0,125.0,120.0
7,7,244.0,124.0732826715146,119.9267173284854
7,8,243.0,125.0,118.0
7,9,242.0,121.15785169209117,120.84214830790883
7,10,241.0,123.48520417923133,117.51479582076867
7,11,240.0,118.97498059263111,121.02501940736889
7,12,239.0,123.88418443784992,115.11581556215008
7,13,238.0,118.28096628040944,119.71903371959056
7,14,237.0,122.09263696992157,114.90736303007843
7,15,236.0,124.71169689599846,111.28830310400154
7,16,235.0,121.00468278188546,113.99531721811454
7,17,234.0,123.46616024931885,110.53383975068115
7,18,233.0,124.69362647536609,108.30637352463391
7,19,232.0,122.44830842587945,109.55169157412055
7,20,231.0,125.0,106.0
7,21,230.0,125.0,105.0
7,22,229.0,123.8756046582229,105.1243953417771
7,23,228.0,122.87669855951982,105.12330144048018
7,24,227.0,124.38218331880063,102.61781668119937
7,25,226.0,125.0,101.0
7,26,225.0,124.61428755644724,100.38571244355276
7,27,224.0,123.74196539463401,100.25803460536599
7,28,223.0,124.82325161906834,98.17674838093166
7,29,222.0,124.82332330073392,97.17667669926608
7,30,221.0,123.59679699553435,97.40320300446565
7,31,220.0,125.0,95.0
7,32,219.0,125.0,94.0
7,33,218.0,125.0,93.0
7,34,217.0,124.46158686664236,92.53841313335764
7,35,216.0,123.97609954423517,92.02390045576483
7,36,215.0,122.81425215565847,92.18574784434153
7,37,214.0,122.68567728085898,91.31432271914102
7,38,213.0,122.75669194437641,90.24330805562359
7,39,212.0,123.37943586319939,88.62056413680061
7,40,211.0,123.70658070122188,87.29341929877812
7,41,210.0,125.0,85.0
7,42,209.0,125.0,84.0
7,43,208.0,120.41169306452495,87.58830693547505
7,44,207.0,123.89309382206147,83.10690617793853
7,45,206.0,122.08202498400212,83.91797501599788
7,46,205.0,123.78019969038318,81.21980030961682
7,47,204.0,123.40797886588012,80.59202113411988
7,48,203.0,122.89880735150724,80.10119264849276
7,49,202.0,121.39348036264629,80.60651963735371
7,50,201.0,120.78243789466066,80.21756210533934
7,51,200.0,124.31230296221831,75.68769703778169
7,52,199.0,124.67633891644414,74.32366108355586
7,53,198.0,122.85278219076395,75.14721780923605
7,54,197.0,123.38189971476102,73.61810028523898
7,55,196.0,123.01166572222303,72.98833427777697
7,56,195.0,122.55429820283987,72.44570179716013
7,57,194.0,122.95302334967765,71.04697665032235
7,58,193.0,122.18606024118739,70.81393975881261
7,59,192.0,122.98719760627075,69.01280239372925
7,60,191.0,121.65162210708823,69.34837789291177
7,61,190.0,123.04015991527126,66.95984008472874
7,62,189.0,121.5734392065498,67.4265607934502
7,63,188.0,122.76717985494122,65.23282014505878
7,64,187.0,123.30176518183809,63.69823481816191
7,65,186.0,124.3109850587334,61.689014941266606
7,66,185.0,124.56343201778375,60.436567982216246
7,67,184.0,124.34030805414187,59.65969194585813
7,68,183.0,124.77616380333698,58.223836196663015
7,69,182.0,124.95430122787134,57.04569877212866
7,70,181.0,124.23175881808996,56.76824118191004
7,71,180.0,124.39985456998627,55.600145430013725
7,72,179.0,124.272658490653,54.727341509347
7,73,178.0,124.52982755088206,53.47017244911794
7,74,177.0,124.83118736610547,52.16881263389453
7,75,176.0,122.536785995684,53.463214004316
7,76,175.0,124.5182143300828,50.4817856699172
7,77,174.0,123.35084520044441,50.64915479955559
7,78,173.0,124.54638314994322,48.453616850056775
7,79,172.0,122.8547808640253,49.1452191359747
7,80,171.0,121.90823597468409,49.09176402531591
7,81,170.0,122.13533861964252,47.864661380357475
7,82,169.0,124.7922733232867,44.20772667671331
7,83,168.0,123.09972039288994,44.900279607110065
7,84,167.0,122.23029244277826,44.769707557221736
7,85,166.0,122.21973264009186,43.78026735990814
7,86,165.0,124.11268768496684,40.88731231503316
